Scaffold,coverage,gc,genus,length
sg4i_contig02173,2.1,0.5151719487525287,not assigned,1483
sg4i_contig02924,2.9,0.6451750640478223,not assigned,2342
sg4i_contig03688,3.3,0.6040564373897708,thermobacillus,1134
sg4i_contig05157,3.9,0.7268399853533504,gemmatimonas,2731
sg4i_contig08059,3.5,0.6658141517476556,not assigned,1173
sg4i_contig10920,4.1,0.6979134226097788,patulibacter,3211
sg4i_contig12332,59.8,0.6798266730861819,not assigned,2077
sg4i_contig13308,26.6,0.608392220350478,not assigned,45709
sg4i_contig14909,5.7,0.6193431600724075,paenibacillus,3867
sg4i_contig16795,58.3,0.6687543493389004,not assigned,1437
sg4i_contig18206,26.3,0.6336435846206325,not assigned,82084
sg4i_contig18706,5.5,0.6151366503153469,hyphomicrobium,7135
sg4i_contig19206,100.9,0.6773327828241124,thermus,4844
sg4i_contig19706,81.7,0.7070861331704337,not assigned,3274
sg4i_contig20206,7.5,0.6761692650334076,rhodothermus,2245
sg4i_contig20706,88.4,0.6847389558232931,thermus,1494
sg4i_contig16961,17.6,0.6811145510835913,thermus,969
sg4i_contig21001,32.5,0.7147613762486127,not assigned,901
sg4i_contig11100,5.9,0.6813317479191439,not assigned,841
sg4i_contig16067,25.4,0.6810673443456162,not assigned,787
sg4i_contig14651,2.1,0.6869095816464238,not assigned,741
sg4i_contig08444,3.1,0.7185714285714285,not assigned,700
sg4i_contig09598,2.6,0.6529680365296804,not assigned,657
sg4i_contig15096,2.6,0.6211878009630819,not assigned,623
sg4i_contig09197,2.9,0.7402376910016978,not assigned,589
sg4i_contig09066,2.0,0.6007130124777184,not assigned,561
sg4i_contig12053,7.3,0.6826568265682657,not assigned,542
sg4i_contig05487,2.4,0.635673624288425,not assigned,527
sg4i_contig06634,2.5,0.5805825242718446,not assigned,515
sg4i_contig09166,5.6,0.6778656126482213,not assigned,506
sg4i_contig15073,1.1,0.6310483870967742,not assigned,496
sg4i_contig09989,4.4,0.569672131147541,not assigned,488
sg4i_contig15115,2.2,0.6968421052631579,not assigned,475
sg4i_contig08944,2.5,0.668859649122807,sphaerobacter,456
sg4i_contig04278,1.9,0.5012919896640827,not assigned,387
sg4i_contig17215,4.9,0.6959459459459459,not assigned,296
sg4i_contig11744,3.0,0.7029702970297029,not assigned,202
sg4i_contig05091,2.9,0.4782608695652174,not assigned,115
sg4i_contig00239,8.6,0.47956403269754766,thermobaculum,30094
sg4i_contig00845,6.1,0.6415094339622641,not assigned,2756
sg4i_contig01474,4.2,0.6702536510376633,not assigned,2602
sg4i_contig02175,3.9,0.60625,not assigned,1120
sg4i_contig02925,3.3,0.6824817518248175,not assigned,1096
sg4i_contig03690,3.6,0.6905681191395477,not assigned,1813
sg4i_contig05161,6.6,0.6725188104622,sphaerobacter,13955
sg4i_contig08061,9.5,0.6544352802558492,rhodothermus,5941
sg4i_contig10925,5.3,0.6579401611047181,not assigned,3476
sg4i_contig12334,82.2,0.6561488673139159,not assigned,1236
sg4i_contig13310,4.1,0.6084689194826867,hyphomicrobium,4794
sg4i_contig14915,5.6,0.6277512698168385,hyphomicrobium,12994
sg4i_contig16796,58.7,0.6808510638297872,thermus,1410
sg4i_contig18207,25.5,0.6233456390165499,not assigned,79638
sg4i_contig18707,137.4,0.6899111759246984,not assigned,7543
sg4i_contig19207,31.8,0.6427201023235983,thermus,4691
sg4i_contig19707,67.6,0.663990484686292,not assigned,3363
sg4i_contig20207,8.1,0.5867142220240749,rhodothermus,2243
sg4i_contig20707,7.6,0.6514382402707276,not assigned,1182
sg4i_contig02787,2.8,0.7306501547987616,patulibacter,969
sg4i_contig03400,2.3,0.7058823529411765,not assigned,901
sg4i_contig11380,3.0,0.6278240190249703,not assigned,841
sg4i_contig06024,2.6,0.6043256997455471,not assigned,786
sg4i_contig04343,2.8,0.6491228070175439,not assigned,741
sg4i_contig04168,2.8,0.547925608011445,not assigned,699
sg4i_contig02679,2.4,0.6834094368340944,sphaerobacter,657
sg4i_contig05307,2.4,0.7479935794542536,not assigned,623
sg4i_contig13947,2.4,0.7232597623089984,not assigned,589
sg4i_contig07109,2.0,0.6951871657754011,not assigned,561
sg4i_contig07949,2.9,0.6328413284132841,not assigned,542
sg4i_contig06753,3.4,0.6337760910815939,not assigned,527
sg4i_contig05816,2.5,0.5572815533980583,not assigned,515
sg4i_contig17472,5.2,0.6818181818181818,not assigned,506
sg4i_contig10155,2.3,0.7439516129032258,not assigned,496
sg4i_contig05047,2.6,0.7418032786885246,not assigned,488
sg4i_contig04900,2.8,0.7052631578947368,not assigned,475
sg4i_contig10675,2.3,0.6469298245614035,not assigned,456
sg4i_contig14518,1.9,0.648578811369509,not assigned,387
sg4i_contig12040,2.3,0.6587837837837838,not assigned,296
sg4i_contig21117,1.7,0.599009900990099,not assigned,202
sg4i_contig00107,2.3,0.6403508771929824,not assigned,114
sg4i_contig00025,3.2,0.6538308852719333,sphaerobacter,2519
sg4i_contig00724,4.1,0.4895506792058516,not assigned,1914
sg4i_contig01336,6.2,0.6832460732984293,sphaerobacter,6494
sg4i_contig02043,5.7,0.663890991672975,not assigned,2642
sg4i_contig02770,1.8,0.6067240031274433,sulfurihydrogenibium,1279
sg4i_contig03513,2.7,0.5415472779369628,not assigned,1047
sg4i_contig04714,3.2,0.745814307458143,not assigned,1314
sg4i_contig07373,4.1,0.7128041483845233,not assigned,2507
sg4i_contig10721,7.8,0.6343067335300422,not assigned,75577
sg4i_contig12055,45.6,0.6953055801594331,thermus,1129
sg4i_contig13130,2.2,0.7261044176706827,conexibacter,1245
sg4i_contig14577,8.5,0.44932386471852637,thermobaculum,36753
sg4i_contig16430,42.9,0.6400674346726608,not assigned,3559
sg4i_contig17926,14.9,0.6650027731558513,thermus,1803
sg4i_contig18609,4.3,0.5855421686746988,not assigned,9130
sg4i_contig19109,6.4,0.6999541914796152,not assigned,4366
sg4i_contig19609,85.1,0.7062322946175638,thermus,3530
sg4i_contig20109,4.1,0.6647864625302176,not assigned,2482
sg4i_contig20609,44.1,0.6519823788546255,not assigned,1816
sg4i_contig15539,3.0,0.6477157360406092,not assigned,985
sg4i_contig13651,2.2,0.5910087719298246,not assigned,912
sg4i_contig04335,4.4,0.593200468933177,not assigned,853
sg4i_contig06879,3.6,0.6587202007528231,sulfurihydrogenibium,797
sg4i_contig06167,2.2,0.6435246995994659,not assigned,749
sg4i_contig17864,2.6,0.6364922206506365,not assigned,707
sg4i_contig12283,29.9,0.7177177177177178,not assigned,666
sg4i_contig08401,3.9,0.7456279809220986,not assigned,629
sg4i_contig08522,3.3,0.7466442953020134,not assigned,596
sg4i_contig05743,3.7,0.6590106007067138,not assigned,566
sg4i_contig07835,4.7,0.46972477064220186,not assigned,545
sg4i_contig04944,2.9,0.5689981096408318,not assigned,529
sg4i_contig05127,3.4,0.597678916827853,not assigned,517
sg4i_contig01806,2.0,0.6824457593688363,not assigned,507
sg4i_contig07077,2.2,0.6405622489959839,not assigned,498
sg4i_contig07809,3.5,0.6175869120654397,not assigned,489
sg4i_contig15143,2.0,0.6422594142259415,not assigned,478
sg4i_contig01901,1.0,0.561822125813449,not assigned,461
sg4i_contig05901,1.0,0.6354679802955665,not assigned,406
sg4i_contig12000,3.3,0.6496815286624203,not assigned,314
sg4i_contig17462,2.2,0.7420814479638009,not assigned,221
sg4i_contig11786,1.5,0.7596899224806202,not assigned,129
sg4i_contig00241,8.9,0.46953729250531456,thermobaculum,88436
sg4i_contig00846,6.3,0.6559604694255713,gemmatimonas,3238
sg4i_contig01475,3.5,0.6224993504806443,not assigned,3849
sg4i_contig02176,4.3,0.650504393101204,sulfurihydrogenibium,3073
sg4i_contig02926,5.0,0.7032490974729242,not assigned,4155
sg4i_contig03692,4.0,0.7147385103011094,conexibacter,1262
sg4i_contig05174,3.8,0.6838082001389854,not assigned,4317
sg4i_contig08063,5.8,0.6114819759679573,thermomicrobium,6741
sg4i_contig10926,3.4,0.566383257030739,not assigned,1529
sg4i_contig12337,9.3,0.6820776255707762,rhodothermus,1752
sg4i_contig13312,3.5,0.7055382215288611,gemmatimonas,2564
sg4i_contig14920,4.1,0.6168253968253968,hyphomicrobium,3150
sg4i_contig16802,85.1,0.6701846965699209,thermus,1516
sg4i_contig18208,25.5,0.6440225107778094,thermobacillus,77474
sg4i_contig18708,6.3,0.6735943060498221,sphaerobacter,7025
sg4i_contig19208,10.2,0.5762855928601784,not assigned,4706
sg4i_contig19708,74.4,0.6607036374478235,rhodothermus,3354
sg4i_contig20208,2.3,0.556782334384858,not assigned,1902
sg4i_contig20708,79.7,0.6864468864468865,thermus,1365
sg4i_contig00625,4.6,0.5758513931888545,not assigned,969
sg4i_contig04699,2.6,0.6681465038845728,not assigned,901
sg4i_contig10045,3.4,0.6206896551724138,not assigned,841
sg4i_contig07188,2.4,0.6475826972010178,not assigned,786
sg4i_contig11932,36.4,0.6140350877192983,not assigned,741
sg4i_contig14911,1.9,0.7110157367668097,not assigned,699
sg4i_contig12448,3.3,0.589041095890411,not assigned,657
sg4i_contig09627,2.2,0.6548956661316212,not assigned,623
sg4i_contig04487,2.4,0.7606112054329371,not assigned,589
sg4i_contig04132,2.6,0.7058823529411765,not assigned,561
sg4i_contig00194,8.5,0.6826568265682657,not assigned,542
sg4i_contig07206,2.6,0.571157495256167,not assigned,527
sg4i_contig04856,3.2,0.6621359223300971,not assigned,515
sg4i_contig09203,2.8,0.6976284584980237,not assigned,506
sg4i_contig10091,1.8,0.6391129032258065,not assigned,496
sg4i_contig14745,1.9,0.639344262295082,not assigned,488
sg4i_contig15563,2.0,0.64,not assigned,475
sg4i_contig03053,1.9,0.6206140350877193,not assigned,456
sg4i_contig14525,1.0,0.5710594315245479,not assigned,387
sg4i_contig17805,3.5,0.7027027027027027,not assigned,296
sg4i_contig12357,1.0,0.7128712871287128,not assigned,202
sg4i_contig00210,1.0,0.42105263157894735,not assigned,114
sg4i_contig00242,36.9,0.7168914426349896,gemmatimonas,100767
sg4i_contig00847,5.0,0.6325925925925926,not assigned,10800
sg4i_contig01476,3.7,0.6973073351903436,not assigned,1077
sg4i_contig02177,2.9,0.6012526096033403,not assigned,1437
sg4i_contig02930,2.6,0.7007228915662651,not assigned,2075
sg4i_contig03693,4.8,0.6922519913106444,not assigned,1381
sg4i_contig05182,4.6,0.7039745627980922,not assigned,3145
sg4i_contig08064,2.6,0.6141732283464567,not assigned,1016
sg4i_contig10927,7.5,0.6434648105181748,not assigned,6465
sg4i_contig12340,54.4,0.6180048661800487,not assigned,1233
sg4i_contig13314,3.1,0.6115992970123023,thermomicrobium,1138
sg4i_contig14921,16.8,0.3224866440019427,not assigned,2059
sg4i_contig16807,49.2,0.6768707482993197,not assigned,1176
sg4i_contig18209,12.6,0.6975832360770532,not assigned,76259
sg4i_contig18709,107.1,0.6919425029671634,thermus,7583
sg4i_contig19209,85.2,0.6639915522703274,thermus,4735
sg4i_contig19709,62.8,0.6374341493647351,rhodothermus,3227
sg4i_contig20209,68.3,0.6830294530154277,thermus,2139
sg4i_contig20709,59.2,0.6753175041413584,not assigned,1811
sg4i_contig04149,4.4,0.739938080495356,not assigned,969
sg4i_contig02756,3.5,0.6925638179800222,not assigned,901
sg4i_contig17073,17.0,0.6702380952380952,not assigned,840
sg4i_contig05351,3.3,0.6463104325699746,not assigned,786
sg4i_contig07300,2.7,0.7341430499325237,not assigned,741
sg4i_contig14806,34.6,0.6824034334763949,not assigned,699
sg4i_contig00282,18.0,0.5509893455098934,not assigned,657
sg4i_contig04533,4.0,0.5176848874598071,not assigned,622
sg4i_contig04573,1.2,0.7062818336162988,not assigned,589
sg4i_contig14933,3.5,0.5401069518716578,not assigned,561
sg4i_contig09860,2.9,0.7619926199261993,not assigned,542
sg4i_contig04667,2.5,0.7552182163187856,not assigned,527
sg4i_contig11928,8.9,0.7223300970873786,not assigned,515
sg4i_contig15401,2.1,0.7213438735177866,not assigned,506
sg4i_contig15737,2.9,0.5604838709677419,not assigned,496
sg4i_contig09756,2.4,0.6536885245901639,not assigned,488
sg4i_contig11359,2.7,0.6126315789473684,not assigned,475
sg4i_contig09221,2.1,0.5614035087719298,not assigned,456
sg4i_contig13125,1.0,0.5492227979274611,not assigned,386
sg4i_contig07971,2.0,0.6338983050847458,not assigned,295
sg4i_contig17277,3.1,0.599009900990099,not assigned,202
sg4i_contig16697,3.2,0.6578947368421053,not assigned,114
sg4i_contig00248,32.4,0.7048028319008834,gemmatimonas,133338
sg4i_contig00848,4.6,0.7056,gemmatimonas,1875
sg4i_contig01477,5.1,0.6021814006888634,hyphomicrobium,3484
sg4i_contig02178,2.3,0.6246394725999176,rhodothermus,2427
sg4i_contig02931,3.7,0.693289224952741,not assigned,2116
sg4i_contig03694,5.3,0.7191621411947245,conexibacter,1289
sg4i_contig05185,3.0,0.7080394922425952,not assigned,1418
sg4i_contig08080,3.4,0.7206153846153847,not assigned,1625
sg4i_contig10930,2.4,0.6279898218829516,hyphomicrobium,1965
sg4i_contig12341,60.4,0.6713027352804821,rhodothermus,2157
sg4i_contig13319,3.6,0.6445497630331753,sphaerobacter,1477
sg4i_contig14925,3.4,0.6377708978328174,caldalkalibacillus,1615
sg4i_contig16811,34.5,0.6754342431761786,thermus,2015
sg4i_contig18210,9.0,0.45290031599315117,thermobaculum,71837
sg4i_contig18710,10.9,0.6439569423627197,rhodothermus,7339
sg4i_contig19210,23.0,0.6691973969631236,thermus,4610
sg4i_contig19710,79.1,0.6794794188861986,not assigned,3304
sg4i_contig20210,100.6,0.6557182429758607,thermus,2527
sg4i_contig20710,52.5,0.657124268054652,not assigned,1537
sg4i_contig16872,26.1,0.6542827657378741,not assigned,969
sg4i_contig03447,1.9,0.6725860155382908,not assigned,901
sg4i_contig04956,3.2,0.736904761904762,gemmatimonas,840
sg4i_contig08668,4.6,0.6653944020356234,not assigned,786
sg4i_contig04558,2.6,0.5654520917678812,not assigned,741
sg4i_contig11157,2.9,0.5793991416309013,not assigned,699
sg4i_contig10058,2.6,0.6133942161339422,hyphomicrobium,657
sg4i_contig18188,11.7,0.6720257234726688,not assigned,622
sg4i_contig09412,3.2,0.6751700680272109,not assigned,588
sg4i_contig05793,3.6,0.49019607843137253,not assigned,561
sg4i_contig14910,2.2,0.7195571955719557,not assigned,542
sg4i_contig16086,23.4,0.6622390891840607,not assigned,527
sg4i_contig07131,2.1,0.6058252427184466,not assigned,515
sg4i_contig16378,14.0,0.6719367588932806,not assigned,506
sg4i_contig10090,2.4,0.6129032258064516,not assigned,496
sg4i_contig15110,1.7,0.6147540983606558,not assigned,488
sg4i_contig05205,2.0,0.5578947368421052,not assigned,475
sg4i_contig15431,2.0,0.6798245614035088,not assigned,456
sg4i_contig00150,7.8,0.6398963730569949,not assigned,386
sg4i_contig15615,1.6,0.5966101694915255,not assigned,295
sg4i_contig01157,1.0,0.698019801980198,not assigned,202
sg4i_contig21127,6.1,0.5877192982456141,not assigned,114
sg4i_contig00249,37.6,0.7108115869198464,gemmatimonas,55718
sg4i_contig00850,4.9,0.5993989828941285,not assigned,4326
sg4i_contig01478,3.2,0.6458128078817734,hyphomicrobium,2030
sg4i_contig02179,5.7,0.6263736263736264,not assigned,2002
sg4i_contig02932,5.2,0.7077309868007542,not assigned,1591
sg4i_contig03695,3.8,0.6925826630920465,not assigned,1119
sg4i_contig05189,8.0,0.6837984594014396,sphaerobacter,7919
sg4i_contig08081,3.9,0.7246511627906976,not assigned,1075
sg4i_contig10932,6.7,0.6584837545126354,not assigned,2770
sg4i_contig12342,11.0,0.6725190839694657,not assigned,1310
sg4i_contig13320,3.8,0.7041370664437944,not assigned,2393
sg4i_contig14940,2.3,0.666958041958042,not assigned,1144
sg4i_contig16813,54.4,0.668141592920354,not assigned,1356
sg4i_contig18211,34.3,0.7027896075685255,gemmatimonas,69974
sg4i_contig18711,75.4,0.636755591484775,hyphomicrobium,7422
sg4i_contig19211,59.3,0.6963087248322147,thermus,4768
sg4i_contig19711,8.3,0.680568720379147,not assigned,3165
sg4i_contig20211,3.1,0.5773195876288659,not assigned,2037
sg4i_contig20711,32.9,0.6771300448430493,not assigned,1784
sg4i_contig04557,2.6,0.6057791537667698,not assigned,969
sg4i_contig05603,2.8,0.5349611542730299,not assigned,901
sg4i_contig13069,2.0,0.6452380952380953,not assigned,840
sg4i_contig17527,4.5,0.6195928753180662,not assigned,786
sg4i_contig03876,1.7,0.6977058029689609,not assigned,741
sg4i_contig21065,27.2,0.7067238912732475,not assigned,699
sg4i_contig05072,3.9,0.7442922374429224,not assigned,657
sg4i_contig06350,5.8,0.6012861736334405,not assigned,622
sg4i_contig02798,2.7,0.6785714285714286,not assigned,588
sg4i_contig08439,4.3,0.7433155080213903,not assigned,561
sg4i_contig13171,1.7,0.7084870848708487,not assigned,542
sg4i_contig05515,2.8,0.7400379506641366,not assigned,527
sg4i_contig17981,8.6,0.7029126213592233,not assigned,515
sg4i_contig09158,2.6,0.7272727272727273,not assigned,506
sg4i_contig09048,3.0,0.6794354838709677,not assigned,496
sg4i_contig09478,2.1,0.7008196721311475,not assigned,488
sg4i_contig07012,2.7,0.5094736842105263,not assigned,475
sg4i_contig15114,3.1,0.5241228070175439,not assigned,456
sg4i_contig11621,20.0,0.694300518134715,not assigned,386
sg4i_contig14114,2.0,0.688135593220339,not assigned,295
sg4i_contig16363,3.4,0.6534653465346535,not assigned,202
sg4i_contig17403,2.9,0.5877192982456141,not assigned,114
sg4i_contig00251,36.0,0.709831178285437,gemmatimonas,57694
sg4i_contig00852,3.9,0.6644295302013423,not assigned,1937
sg4i_contig01479,5.4,0.6151753892327894,hyphomicrobium,10662
sg4i_contig02181,5.6,0.703604568165596,not assigned,5604
sg4i_contig02933,2.5,0.5271453590192644,not assigned,1142
sg4i_contig03696,63.4,0.6415584415584416,not assigned,2310
sg4i_contig05191,3.2,0.5668789808917197,not assigned,1099
sg4i_contig08092,3.6,0.4997525977238991,not assigned,4042
sg4i_contig10934,6.2,0.6766336301024694,not assigned,11906
sg4i_contig12344,3.2,0.6074130105900152,not assigned,1322
sg4i_contig13322,3.4,0.7361264241087835,not assigned,2721
sg4i_contig14942,2.9,0.6037383177570094,not assigned,1070
sg4i_contig16814,73.8,0.6846996349153668,not assigned,3013
sg4i_contig18212,26.9,0.608555274730091,not assigned,68449
sg4i_contig18712,114.7,0.6807511737089202,thermus,7455
sg4i_contig19212,7.0,0.5582959641255605,not assigned,4460
sg4i_contig19712,9.3,0.6620093147039254,rhodothermus,3006
sg4i_contig20212,80.2,0.6692783505154639,thermus,2425
sg4i_contig20712,59.0,0.668580375782881,thermus,1916
sg4i_contig17764,6.0,0.6425619834710744,not assigned,968
sg4i_contig05836,2.2,0.7466666666666667,not assigned,900
sg4i_contig09815,2.7,0.5702380952380952,not assigned,840
sg4i_contig03661,2.7,0.7137404580152672,not assigned,786
sg4i_contig14569,2.6,0.6288798920377868,not assigned,741
sg4i_contig13363,2.7,0.6766809728183119,not assigned,699
sg4i_contig16105,27.3,0.665144596651446,not assigned,657
sg4i_contig04734,3.8,0.7363344051446945,not assigned,622
sg4i_contig06336,2.5,0.7142857142857143,not assigned,588
sg4i_contig04359,2.2,0.7361853832442068,not assigned,561
sg4i_contig09153,2.5,0.5922509225092251,not assigned,542
sg4i_contig06449,2.8,0.6470588235294118,thermobacillus,527
sg4i_contig14748,2.8,0.6679611650485436,not assigned,515
sg4i_contig06945,4.1,0.689108910891089,not assigned,505
